"0.38126014,-0.024963213,-0.1278032,0.36769634,0.2081015,-0.47315207,0.32826979,0.14703965,-0.48400688,0.56607073,-0.019006958,-0.43235602,-0.15192266,-0.10006823,0.3549279,0.19906829,-0.06317826,-0.71852107,-0.87141395,0.22522815,3.0"
"0.27999379,-0.013350161,-0.11973055,-0.99433559,-0.97156914,-0.89252477,-0.9961374,-0.98017097,-0.92080528,-0.93894216,-0.56596024,-0.81123097,0.83278899,0.66671317,0.73371441,-0.97409246,-0.99995892,-0.99971154,-0.99323941,-0.99679601,5.0"
"0.36801717,-0.021309171,-0.13181118,-0.050591474,0.12373029,-0.30041323,-0.10571099,0.10245503,-0.29255709,0.026679098,0.12951831,-0.28711017,0.05121467,0.09147407,0.45729613,0.0033408256,-0.54671443,-0.75622609,-0.77678546,-0.076248694,2.0"
"0.28450293,-0.0097268186,-0.12113818,-0.99126056,-0.97692759,-0.97994636,-0.99189279,-0.97642009,-0.98072227,-0.93327925,-0.56191557,-0.814929,0.85038647,0.68591957,0.82793381,-0.98183604,-0.99991511,-0.99971139,-0.99929843,-0.99175376,4.0"
"0.41449147,-0.026998276,-0.069526894,0.17417707,-0.19021732,-0.32828988,0.12072282,-0.25894049,-0.3096521,0.52094259,-0.056710145,-0.31188796,0.15229812,0.17751751,0.45609142,0.017554014,-0.30663115,-0.8723804000000001,-0.79236352,0.0025745243,3.0"
"0.28122147,-0.021499411,-0.11185166,-0.99463732,-0.84521414,-0.9637779000000001,-0.99463658,-0.85100139,-0.96176068,-0.9377589,-0.51062721,-0.81693691,0.85150656,0.6049833,0.82337793,-0.94933986,-0.99996038,-0.99482765,-0.99889223,-0.99483392,5.0"
"0.27467843,-0.023187805,-0.12403796,-0.98682928,-0.89658504,-0.94924055,-0.98863995,-0.90542421,-0.94930716,-0.92425502,-0.47967741,-0.80777693,0.83794828,0.65027625,0.80595006,-0.9528763000000001,-0.99985567,-0.99750849,-0.99778555,-0.99069369,5.0"
"0.27933576,-0.018694725,-0.099747838,-0.98441867,-0.9499829,-0.96984647,-0.98994148,-0.95420993,-0.96962609,-0.9321275,-0.52528112,-0.79630753,0.80780444,0.6722501000000001,0.84180906,-0.97613646,-0.99981187,-0.9993289000000001,-0.9990659,-0.99513658,5.0"
"0.15851651,0.0042561454,-0.018779209,-0.40602178,-0.083613613,-0.012498101,-0.46676341,-0.10156687,0.094817271,-0.23294709,-0.17248835,-0.17482245,0.18368908,0.21346028,0.51661759,-0.1399421,-0.81940543,-0.83643173,-0.55097701,-0.60216277,2.0"
"0.26401540000000007,0.038841572000000005,-0.12087731,-0.23279443,-0.23558039,-0.45969293,-0.35193267,-0.24160313,-0.46383143,-0.031382183,-0.10711622,-0.49595155,0.16275968,0.28695453,0.52701822,-0.27018989,-0.70440191,-0.88062412,-0.8653175999999999,-0.52232478,2.0"
"0.27029958,-0.014975404,-0.12706515,-0.98110383,-0.94380832,-0.94976205,-0.98283512,-0.94528438,-0.94835534,-0.92772483,-0.53997614,-0.80798833,0.81553235,0.67376084,0.80401696,-0.96130496,-0.99973072,-0.99917674,-0.99766205,-0.98415308,4.0"
"0.38032185,-0.0099246555,-0.17274466,0.12537819,-0.16038847,-0.048630441,0.076070857,-0.11574437,-0.016338947,0.49711987,-0.16506963,-0.45090748,0.0056732586,0.18954849,0.23120487,0.10803559,-0.36420518,-0.8630189,-0.58757486,0.026863949,3.0"
"0.27937115,-0.017644953,-0.10818111,-0.99523683,-0.99581009,-0.99443045,-0.99551468,-0.99533814,-0.99371997,-0.93922131,-0.5765528,-0.8246384,0.84982864,0.69480408,0.84827034,-0.99676708,-0.99996802,-0.99998013,-0.99991338,-0.99560128,6.0"
"0.25542045,-0.020668871,-0.1021833,-0.96433942,-0.97238858,-0.97771265,-0.96416217,-0.96957297,-0.97644996,-0.91965534,-0.56400354,-0.81052813,0.81981432,0.6820428000000001,0.83583921,-0.96379811,-0.99911578,-0.99972679,-0.99941226,-0.9626978999999999,6.0"
"0.12181363,0.012983925,-0.054894894000000014,0.14031488,0.21426029,-0.29746767,0.071346298,0.16129648,-0.30548417,0.13909108,0.053203333,-0.3084442,-0.046552244000000007,-0.048045852,0.44309209,0.12612699,-0.34457918,-0.71414457,-0.77155979,-0.06587784599999999,2.0"
"0.27771536,-0.017965805,-0.10457087,-0.99689601,-0.98872127,-0.99206321,-0.99746007,-0.98734707,-0.99208561,-0.94161111,-0.57068812,-0.82281625,0.84846302,0.69038014,0.84399362,-0.99482664,-0.99998234,-0.9999313,-0.99984441,-0.99762342,4.0"
"0.26924752,0.010703111,-0.13299404,-0.99430827,-0.99105916,-0.98950312,-0.99541551,-0.99229816,-0.99010582,-0.94044151,-0.54361253,-0.83118902,0.83982654,0.7092151,0.82908439,-0.96057717,-0.99994586,-0.99855411,-0.99890862,-0.99651705,6.0"
"0.22911127,-0.13343759,-0.20594784,-0.19661283,-0.06312692,-0.11283461,-0.27372988,-0.047421845,-0.061677547,0.023211103,-0.28860171,-0.27460394,0.13979006,0.03662437,0.48727851,-0.043056378,-0.67559546,-0.8056131999999999,-0.63175665,-0.4248857,2.0"
"0.32726312,-0.037868189,-0.10347724,0.25396673,-0.042082195,-0.17229669,0.19623398,-0.076930195,-0.18289265,0.46344101,0.079749467,-0.085577637,0.067653822,0.14916743,0.49555236,0.1463573,-0.21337199,-0.82156355,-0.69085828,0.016279471,3.0"
"0.27343895,-0.016148952,-0.10818939,-0.99584209,-0.9898428,-0.99125413,-0.99634605,-0.99125846,-0.99173905,-0.93909082,-0.5707663000000001,-0.82262706,0.84811262,0.68808774,0.84429121,-0.99516169,-0.99997053,-0.99993964,-0.99984733,-0.99729677,6.0"
